employee_id,first_name,last_name,age,gender,department,job_title,education,experience_years,salary,attrition,attrition_date,hire_date,technical_background,performance_rating,work_life_balance,overtime,travel_frequently,training_times_last_year
1080,Employee1080,LastName1080,46,Female,Operations,Logistics Manager,PhD,5,67646,No,,2018-12-17,No,2,5,Yes,Yes,1
1081,Employee1081,LastName1081,52,Female,HR,HR Manager,Master,5,96410,No,,2016-01-29,No,2,3,No,Yes,3
1082,Employee1082,LastName1082,49,Female,Finance,Financial Analyst,Master,14,58895,No,,2013-08-02,No,1,3,No,No,2
1083,Employee1083,LastName1083,35,Female,IT,DevOps Engineer,PhD,14,85712,Yes,2022-10-23,2021-01-01,Yes,5,4,Yes,Yes,8
1084,Employee1084,LastName1084,45,Female,R&D,Research Scientist,Master,5,93497,Yes,2021-01-09,2018-04-16,Yes,4,2,Yes,No,3
1085,Employee1085,LastName1085,62,Female,Operations,Production Manager,PhD,16,70477,No,,2016-04-17,No,2,3,Yes,Yes,3
1086,Employee1086,LastName1086,23,Female,Finance,Senior Analyst,Bachelor,11,126737,No,,2021-06-17,No,3,1,No,No,9
1087,Employee1087,LastName1087,26,Female,Marketing,Brand Manager,PhD,15,63754,No,,2018-09-27,No,3,1,No,Yes,3
1088,Employee1088,LastName1088,42,Male,Marketing,Brand Manager,Master,12,108530,No,,2020-10-28,No,3,5,Yes,Yes,9
1089,Employee1089,LastName1089,40,Male,Sales,Sales Director,Bachelor,2,148639,No,,2014-05-16,No,4,4,Yes,No,4
1090,Employee1090,LastName1090,40,Male,IT,Software Engineer,Master,1,105940,No,,2010-08-25,No,2,4,No,Yes,9
1091,Employee1091,LastName1091,28,Female,Finance,Budget Analyst,Master,9,82324,No,,2020-03-24,No,2,5,Yes,No,0
1092,Employee1092,LastName1092,42,Male,HR,HR Coordinator,PhD,18,94155,No,,2020-09-13,No,5,1,No,No,6
1093,Employee1093,LastName1093,61,Female,IT,QA Engineer,Bachelor,2,139735,No,,2016-05-06,Yes,2,4,Yes,Yes,2
1094,Employee1094,LastName1094,55,Male,IT,DevOps Engineer,Bachelor,6,99085,Yes,2017-05-16,2015-04-10,No,3,1,No,No,8
1095,Employee1095,LastName1095,63,Female,HR,HR Manager,Bachelor,13,103785,No,,2013-06-23,No,2,1,No,Yes,3
1096,Employee1096,LastName1096,25,Male,HR,HR Specialist,Bachelor,8,63045,Yes,2022-01-17,2020-09-26,No,5,3,No,No,10
1097,Employee1097,LastName1097,23,Female,Marketing,Digital Marketing Specialist,PhD,17,53907,No,,2016-06-30,No,1,2,Yes,Yes,3
1098,Employee1098,LastName1098,22,Female,Sales,Sales Director,PhD,12,66519,No,,2011-10-23,No,4,2,Yes,Yes,10
1099,Employee1099,LastName1099,39,Female,Marketing,Content Manager,Bachelor,18,143850,No,,2018-05-25,No,5,3,No,Yes,5
1100,Employee1100,LastName1100,29,Female,R&D,Research Director,Bachelor,10,59770,Yes,2023-08-05,2020-02-17,No,1,4,Yes,Yes,3
1101,Employee1101,LastName1101,65,Female,Operations,Production Manager,Master,7,52126,No,,2023-04-22,No,2,5,No,Yes,8
1102,Employee1102,LastName1102,22,Female,HR,HR Specialist,Master,7,139364,No,,2014-01-22,No,4,3,No,No,9
1103,Employee1103,LastName1103,53,Male,Operations,Supply Chain Manager,Bachelor,16,125788,No,,2022-07-31,No,1,1,Yes,Yes,0
1104,Employee1104,LastName1104,41,Male,R&D,Senior Engineer,Bachelor,15,93241,No,,2018-07-22,Yes,2,2,No,No,1
1105,Employee1105,LastName1105,63,Female,R&D,Senior Scientist,Bachelor,1,79435,No,,2016-09-02,Yes,4,2,Yes,Yes,7
1106,Employee1106,LastName1106,29,Male,IT,DevOps Engineer,Bachelor,3,137127,No,,2015-04-08,No,5,4,Yes,Yes,3
1107,Employee1107,LastName1107,65,Female,HR,Recruiter,Master,13,67940,Yes,2013-03-05,2010-09-02,No,1,5,Yes,Yes,4
1108,Employee1108,LastName1108,52,Female,Marketing,Content Manager,Bachelor,7,135397,Yes,2017-08-07,2015-12-30,No,4,1,Yes,No,8
1109,Employee1109,LastName1109,36,Female,Marketing,Product Manager,Master,2,104802,No,,2016-06-05,No,4,5,Yes,No,10
1110,Employee1110,LastName1110,42,Male,R&D,Principal Scientist,Master,12,145573,Yes,2021-06-18,2019-02-17,No,3,2,No,No,5
1111,Employee1111,LastName1111,60,Male,Finance,Financial Manager,PhD,9,106152,No,,2013-02-01,No,4,5,Yes,Yes,5
1112,Employee1112,LastName1112,60,Male,Sales,Sales Representative,PhD,11,63287,No,,2022-02-12,No,2,4,Yes,No,1
1113,Employee1113,LastName1113,55,Male,Sales,Sales Representative,PhD,4,74724,Yes,2028-03-24,2022-11-28,No,3,4,Yes,No,5
1114,Employee1114,LastName1114,55,Female,Sales,Account Manager,PhD,13,143509,No,,2014-11-30,No,1,2,No,Yes,3
1115,Employee1115,LastName1115,54,Male,Marketing,Brand Manager,Bachelor,4,144064,Yes,2021-08-04,2021-02-08,No,4,3,Yes,Yes,3
1116,Employee1116,LastName1116,23,Male,HR,HR Manager,Bachelor,10,78218,No,,2012-09-18,No,4,1,No,No,10
1117,Employee1117,LastName1117,60,Male,Finance,Accountant,Master,10,101167,No,,2017-09-12,No,5,5,No,Yes,10
1118,Employee1118,LastName1118,53,Male,Finance,Senior Analyst,Master,11,143686,Yes,2021-11-22,2017-11-19,No,5,1,No,No,10
1119,Employee1119,LastName1119,46,Male,Finance,Financial Analyst,Master,2,78050,No,,2020-12-07,No,5,1,Yes,Yes,10
1120,Employee1120,LastName1120,46,Female,HR,Recruiter,Bachelor,11,87319,No,,2015-06-01,No,3,5,No,Yes,9
1121,Employee1121,LastName1121,22,Male,Finance,Financial Analyst,PhD,5,103252,No,,2023-04-24,No,1,5,Yes,No,4
1122,Employee1122,LastName1122,56,Female,Marketing,Product Manager,Master,2,67795,No,,2015-09-06,No,4,3,Yes,Yes,4
1123,Employee1123,LastName1123,49,Female,Sales,Sales Manager,Bachelor,4,108195,No,,2013-06-22,No,4,2,Yes,No,10
1124,Employee1124,LastName1124,24,Female,IT,Data Analyst,PhD,10,103283,Yes,2019-01-12,2014-02-05,No,1,1,Yes,Yes,2
1125,Employee1125,LastName1125,50,Male,Marketing,Digital Marketing Specialist,Bachelor,16,137852,No,,2018-03-23,No,5,3,Yes,No,7
1126,Employee1126,LastName1126,49,Female,HR,HR Coordinator,PhD,18,91876,Yes,2020-01-16,2019-06-22,No,4,4,Yes,Yes,1
1127,Employee1127,LastName1127,27,Male,HR,Recruiter,PhD,19,116554,No,,2014-03-11,No,3,5,No,No,1
1128,Employee1128,LastName1128,59,Male,Operations,Supply Chain Manager,Bachelor,14,64318,No,,2012-08-07,No,3,2,No,Yes,5
1129,Employee1129,LastName1129,29,Male,HR,HR Manager,Master,17,62964,No,,2015-12-19,No,3,2,No,Yes,3
1130,Employee1130,LastName1130,52,Female,Marketing,Product Manager,PhD,16,127186,Yes,2017-01-22,2014-10-21,No,5,1,Yes,Yes,8
1131,Employee1131,LastName1131,52,Male,IT,Backend Developer,Master,17,127001,No,,2011-08-18,Yes,3,2,No,No,0
1132,Employee1132,LastName1132,24,Female,Operations,Production Manager,Master,11,103959,Yes,2022-09-12,2018-11-07,No,5,2,Yes,No,9
1133,Employee1133,LastName1133,63,Female,Operations,Production Manager,Master,6,146331,No,,2015-06-01,No,1,4,Yes,No,1
1134,Employee1134,LastName1134,31,Male,Sales,Sales Director,Master,2,130218,No,,2018-04-16,No,3,3,No,No,7
1135,Employee1135,LastName1135,46,Female,Sales,Sales Representative,Master,19,89181,No,,2022-07-26,No,1,4,No,Yes,4
1136,Employee1136,LastName1136,39,Female,Marketing,Brand Manager,Master,10,76380,No,,2023-05-02,No,5,2,No,No,3
1137,Employee1137,LastName1137,55,Female,Operations,Logistics Manager,PhD,14,131391,No,,2016-03-31,No,2,5,Yes,No,3
1138,Employee1138,LastName1138,56,Female,Marketing,Digital Marketing Specialist,PhD,18,113172,No,,2017-03-15,No,2,1,No,Yes,3
1139,Employee1139,LastName1139,33,Female,Sales,Account Manager,PhD,16,80486,No,,2018-05-30,No,5,4,No,Yes,4
1140,Employee1140,LastName1140,38,Male,Sales,Account Manager,Bachelor,4,53722,No,,2018-06-12,No,2,3,No,No,8
1141,Employee1141,LastName1141,54,Female,Sales,Sales Manager,Master,19,127327,No,,2019-06-07,No,4,5,Yes,No,6
1142,Employee1142,LastName1142,29,Female,Finance,Financial Analyst,Bachelor,5,54211,Yes,2018-05-28,2014-01-23,No,3,1,No,Yes,1
1143,Employee1143,LastName1143,35,Female,Marketing,Brand Manager,PhD,2,139315,Yes,2023-06-01,2022-09-16,No,3,3,No,Yes,3
1144,Employee1144,LastName1144,57,Female,IT,Data Analyst,Bachelor,12,95236,Yes,2018-06-27,2015-04-21,No,2,5,Yes,Yes,1
1145,Employee1145,LastName1145,53,Female,Sales,Account Manager,Bachelor,4,76722,No,,2012-02-23,No,4,5,Yes,Yes,3
1146,Employee1146,LastName1146,22,Male,R&D,Principal Scientist,Bachelor,8,75432,Yes,2021-10-30,2016-12-02,No,1,1,No,No,7
1147,Employee1147,LastName1147,61,Female,IT,Data Analyst,PhD,13,109424,No,,2010-07-08,No,4,5,No,No,0
1148,Employee1148,LastName1148,50,Female,Finance,Financial Analyst,PhD,20,136610,No,,2014-08-11,No,4,2,No,Yes,3
1149,Employee1149,LastName1149,47,Female,R&D,Senior Research Scientist,PhD,9,106566,No,,2015-07-31,Yes,1,5,Yes,Yes,7
1150,Employee1150,LastName1150,46,Male,Marketing,Marketing Specialist,Master,19,102185,No,,2017-09-28,No,4,4,Yes,No,4
1151,Employee1151,LastName1151,39,Male,R&D,Research Manager,PhD,12,114590,Yes,2016-11-08,2015-10-30,Yes,2,1,No,No,0
1152,Employee1152,LastName1152,27,Male,Operations,Operations Manager,Master,6,55388,No,,2012-01-27,No,5,3,No,Yes,4
1153,Employee1153,LastName1153,39,Female,IT,QA Engineer,Bachelor,6,75384,No,,2015-02-20,Yes,1,5,Yes,Yes,4
1154,Employee1154,LastName1154,49,Female,Sales,Sales Representative,PhD,6,138392,Yes,2020-10-08,2015-04-20,No,1,1,Yes,No,2
1155,Employee1155,LastName1155,51,Male,Sales,Sales Representative,PhD,18,69485,No,,2018-04-11,No,2,1,No,Yes,4
1156,Employee1156,LastName1156,54,Male,Sales,Sales Representative,Bachelor,17,106481,No,,2011-04-11,No,2,2,Yes,No,9
1157,Employee1157,LastName1157,51,Female,Operations,Supply Chain Manager,Bachelor,8,128903,Yes,2020-11-25,2020-03-15,No,5,1,Yes,No,2
1158,Employee1158,LastName1158,51,Female,HR,Recruiter,PhD,17,115971,No,,2020-12-27,No,4,5,No,No,9
1159,Employee1159,LastName1159,38,Female,Sales,Account Manager,Bachelor,17,49773,Yes,2024-01-14,2019-02-22,No,2,1,No,No,1
1160,Employee1160,LastName1160,46,Female,Sales,Sales Director,Master,13,71044,No,,2016-09-19,No,1,2,No,Yes,7
1161,Employee1161,LastName1161,63,Male,Operations,Operations Manager,Bachelor,10,102544,No,,2018-11-21,No,3,4,No,No,7
1162,Employee1162,LastName1162,51,Male,R&D,Principal Engineer,PhD,5,58275,No,,2019-04-30,Yes,3,3,Yes,No,7
1163,Employee1163,LastName1163,26,Female,Finance,Budget Analyst,PhD,20,107535,No,,2016-08-05,No,1,4,Yes,No,5
1164,Employee1164,LastName1164,54,Female,IT,Backend Developer,PhD,6,118608,No,,2010-04-01,Yes,3,1,Yes,Yes,10
1165,Employee1165,LastName1165,23,Female,Sales,Account Manager,Master,15,126496,No,,2019-01-18,No,3,3,No,Yes,8
1166,Employee1166,LastName1166,50,Male,Sales,Sales Manager,PhD,16,147145,No,,2019-09-21,No,5,5,Yes,Yes,6
1167,Employee1167,LastName1167,62,Female,R&D,Senior Engineer,PhD,9,95317,Yes,2018-06-10,2013-03-25,Yes,3,4,Yes,Yes,0
1168,Employee1168,LastName1168,30,Male,R&D,Principal Engineer,Master,7,116703,No,,2019-05-21,No,5,3,Yes,Yes,1
1169,Employee1169,LastName1169,38,Male,IT,Backend Developer,Master,16,59973,Yes,2016-09-11,2011-06-26,Yes,1,4,No,No,7
1170,Employee1170,LastName1170,62,Female,R&D,Research Director,Bachelor,11,47913,Yes,2025-09-19,2021-10-24,No,4,4,No,No,8
1171,Employee1171,LastName1171,47,Female,R&D,Senior Engineer,Bachelor,2,117746,Yes,2028-03-11,2023-04-10,No,2,2,Yes,No,2
1172,Employee1172,LastName1172,48,Female,HR,HR Coordinator,Bachelor,13,76784,No,,2019-05-28,No,2,5,No,Yes,5
1173,Employee1173,LastName1173,47,Female,HR,HR Manager,Master,14,93546,No,,2013-06-15,No,1,3,Yes,No,7
1174,Employee1174,LastName1174,47,Male,Finance,Budget Analyst,Bachelor,14,89054,No,,2015-04-11,No,2,5,No,No,1
1175,Employee1175,LastName1175,27,Male,HR,Recruiter,Bachelor,1,149017,No,,2013-05-14,No,2,1,Yes,No,2
1176,Employee1176,LastName1176,40,Male,HR,HR Manager,Bachelor,12,66655,No,,2018-01-05,No,3,3,Yes,Yes,9
1177,Employee1177,LastName1177,61,Male,HR,Recruiter,Master,1,59095,No,,2014-04-24,No,3,5,No,Yes,9
1178,Employee1178,LastName1178,26,Male,R&D,Research Manager,Bachelor,15,110066,No,,2023-08-06,Yes,5,2,No,Yes,6
1179,Employee1179,LastName1179,64,Female,Operations,Production Manager,PhD,6,85160,No,,2020-08-08,No,3,4,No,Yes,4
1180,Employee1180,LastName1180,35,Female,Marketing,Marketing Specialist,Bachelor,8,52700,Yes,2021-04-18,2020-05-06,No,5,1,Yes,Yes,7
1181,Employee1181,LastName1181,26,Male,IT,Backend Developer,Master,10,102060,No,,2017-06-18,Yes,4,1,No,Yes,7
1182,Employee1182,LastName1182,45,Male,Marketing,Marketing Specialist,Bachelor,6,49112,No,,2018-10-07,No,3,4,Yes,No,7
1183,Employee1183,LastName1183,42,Female,Marketing,Digital Marketing Specialist,PhD,15,86259,No,,2012-12-24,No,5,2,Yes,Yes,4
1184,Employee1184,LastName1184,53,Male,Finance,Accountant,PhD,11,124157,Yes,2014-03-11,2013-04-28,No,4,3,Yes,Yes,6
1185,Employee1185,LastName1185,62,Male,HR,HR Coordinator,Master,12,45358,No,,2017-09-10,No,1,4,Yes,Yes,2
1186,Employee1186,LastName1186,55,Female,R&D,Senior Research Scientist,PhD,13,149894,No,,2021-11-10,Yes,1,4,No,No,0
1187,Employee1187,LastName1187,23,Female,R&D,Principal Scientist,Master,14,105757,No,,2023-03-21,Yes,5,5,Yes,No,9
1188,Employee1188,LastName1188,38,Female,IT,Full Stack Developer,Master,10,45561,No,,2010-11-14,No,5,2,Yes,Yes,7
1189,Employee1189,LastName1189,22,Female,IT,QA Engineer,PhD,14,99624,No,,2011-01-27,No,1,5,No,Yes,7
1190,Employee1190,LastName1190,56,Male,Sales,Sales Representative,Master,18,118499,No,,2016-06-13,No,3,2,Yes,Yes,10
1191,Employee1191,LastName1191,43,Male,Finance,Financial Manager,Bachelor,8,131174,Yes,2021-07-28,2020-10-06,No,3,3,No,Yes,6
1192,Employee1192,LastName1192,45,Male,IT,Software Engineer,Bachelor,4,60917,No,,2016-06-23,Yes,1,2,Yes,No,2
1193,Employee1193,LastName1193,43,Female,HR,Training Specialist,Master,4,111948,No,,2021-03-23,No,1,4,No,Yes,5
1194,Employee1194,LastName1194,44,Male,Operations,Production Manager,PhD,6,47389,No,,2018-09-13,No,5,1,Yes,Yes,2
1195,Employee1195,LastName1195,55,Male,R&D,Research Scientist,Master,18,96023,Yes,2019-08-15,2014-05-10,No,4,1,No,Yes,2
1196,Employee1196,LastName1196,59,Female,IT,QA Engineer,Master,3,95760,No,,2015-02-01,No,3,3,Yes,Yes,0
1197,Employee1197,LastName1197,22,Male,Finance,Financial Manager,PhD,19,89397,Yes,2021-10-12,2017-12-21,No,4,1,No,No,1
1198,Employee1198,LastName1198,60,Male,IT,Full Stack Developer,Master,17,117559,No,,2022-08-05,Yes,5,3,Yes,Yes,10
1199,Employee1199,LastName1199,41,Male,R&D,Research Scientist,Master,18,132139,Yes,2024-06-10,2019-07-19,Yes,2,3,No,Yes,4
1200,Employee1200,LastName1200,26,Female,R&D,Senior Research Scientist,Bachelor,17,48427,Yes,2019-12-21,2018-02-28,No,3,3,Yes,Yes,2
1201,Employee1201,LastName1201,45,Male,Sales,Sales Director,Master,4,61217,No,,2012-02-19,No,2,5,Yes,Yes,3
1202,Employee1202,LastName1202,41,Female,HR,HR Manager,PhD,18,116950,No,,2022-02-21,No,5,5,No,No,1
1203,Employee1203,LastName1203,41,Male,Finance,Financial Manager,PhD,14,51822,No,,2012-02-01,No,2,1,Yes,Yes,1
1204,Employee1204,LastName1204,52,Male,Finance,Financial Manager,Bachelor,12,122444,No,,2019-02-08,No,5,2,Yes,No,2
1205,Employee1205,LastName1205,62,Male,IT,Data Analyst,PhD,1,134449,Yes,2024-08-07,2020-07-19,Yes,5,2,No,Yes,10
1206,Employee1206,LastName1206,58,Female,Sales,Sales Manager,Master,7,72657,No,,2021-01-18,No,5,4,Yes,No,5
1207,Employee1207,LastName1207,59,Female,IT,QA Engineer,Bachelor,14,137655,No,,2022-12-21,Yes,4,3,No,Yes,1
1208,Employee1208,LastName1208,38,Male,Finance,Budget Analyst,Bachelor,5,132952,No,,2022-12-07,No,2,2,Yes,Yes,3
1209,Employee1209,LastName1209,26,Male,Marketing,Brand Manager,Bachelor,13,120310,No,,2012-12-25,No,1,2,Yes,Yes,6
1210,Employee1210,LastName1210,35,Female,HR,HR Manager,Master,15,87613,Yes,2016-12-14,2013-03-28,No,4,4,No,No,10
1211,Employee1211,LastName1211,35,Male,IT,Full Stack Developer,Master,13,80900,Yes,2021-09-26,2017-12-03,Yes,4,1,No,Yes,6
1212,Employee1212,LastName1212,25,Male,Finance,Accountant,Master,2,59472,No,,2020-04-16,No,3,2,No,No,2
1213,Employee1213,LastName1213,52,Male,Finance,Financial Manager,Master,17,129443,No,,2011-06-19,No,2,4,Yes,No,7
1214,Employee1214,LastName1214,32,Female,Finance,Accountant,Bachelor,16,147368,No,,2014-12-12,No,2,4,No,Yes,8
1215,Employee1215,LastName1215,29,Male,Sales,Sales Manager,Master,9,131283,No,,2018-04-26,No,5,3,No,Yes,1
1216,Employee1216,LastName1216,37,Male,Sales,Sales Representative,PhD,10,110147,No,,2015-08-28,No,5,1,Yes,Yes,5
1217,Employee1217,LastName1217,58,Female,Operations,Supply Chain Manager,Bachelor,11,141025,No,,2010-01-12,No,3,4,No,No,9
1218,Employee1218,LastName1218,64,Female,IT,Full Stack Developer,Master,20,126870,No,,2022-09-05,Yes,2,2,No,Yes,5
1219,Employee1219,LastName1219,37,Female,R&D,Senior Engineer,Bachelor,18,119076,Yes,2019-12-23,2017-06-24,Yes,2,2,No,Yes,3
1220,Employee1220,LastName1220,56,Female,Finance,Budget Analyst,Master,3,139166,No,,2012-04-20,No,2,2,Yes,Yes,5
1221,Employee1221,LastName1221,38,Male,HR,HR Coordinator,PhD,1,122152,No,,2023-03-06,No,4,2,Yes,No,3
1222,Employee1222,LastName1222,27,Male,Sales,Sales Representative,Bachelor,9,107391,No,,2023-06-03,No,3,5,Yes,Yes,7
1223,Employee1223,LastName1223,48,Male,Operations,Supply Chain Manager,PhD,11,81394,Yes,2015-08-05,2012-03-30,No,1,4,No,No,7
1224,Employee1224,LastName1224,23,Male,Sales,Sales Representative,Bachelor,4,65572,Yes,2024-06-12,2022-10-28,No,2,1,Yes,Yes,3
1225,Employee1225,LastName1225,40,Male,IT,QA Engineer,Bachelor,15,49127,No,,2011-05-17,Yes,1,2,No,No,10
1226,Employee1226,LastName1226,26,Male,Finance,Accountant,Master,6,49604,No,,2020-08-16,No,5,2,No,Yes,1
1227,Employee1227,LastName1227,35,Male,Operations,Logistics Manager,Bachelor,3,136709,No,,2013-06-13,No,2,3,No,No,2
1228,Employee1228,LastName1228,50,Male,Operations,Logistics Manager,Master,14,86383,No,,2013-11-11,No,3,5,Yes,Yes,3
1229,Employee1229,LastName1229,46,Female,Finance,Budget Analyst,Bachelor,18,149412,No,,2020-06-05,No,2,1,Yes,Yes,8
1230,Employee1230,LastName1230,63,Female,Finance,Budget Analyst,Bachelor,19,149719,Yes,2014-02-14,2013-01-12,No,2,2,Yes,Yes,3
1231,Employee1231,LastName1231,43,Male,Sales,Sales Director,PhD,17,62849,Yes,2023-08-08,2022-01-21,No,2,1,No,No,3
1232,Employee1232,LastName1232,62,Male,IT,Full Stack Developer,PhD,3,128080,Yes,2024-03-06,2021-08-14,Yes,5,1,No,No,2
1233,Employee1233,LastName1233,43,Female,Marketing,Marketing Specialist,PhD,1,135555,No,,2010-09-29,No,1,1,Yes,No,2
1234,Employee1234,LastName1234,27,Male,Operations,Operations Manager,Master,7,147714,No,,2020-10-13,No,5,3,Yes,Yes,2
1235,Employee1235,LastName1235,46,Female,R&D,Senior Scientist,Bachelor,4,56146,No,,2021-04-21,No,5,2,No,No,7
1236,Employee1236,LastName1236,31,Male,Sales,Sales Manager,Master,6,94734,No,,2016-06-25,No,4,1,No,No,0
1237,Employee1237,LastName1237,22,Male,HR,HR Coordinator,Bachelor,9,92378,No,,2015-07-06,No,5,3,Yes,No,6
1238,Employee1238,LastName1238,37,Male,Sales,Sales Representative,Master,14,93439,No,,2013-05-07,No,1,3,No,Yes,9
1239,Employee1239,LastName1239,57,Male,Finance,Accountant,Master,2,123918,Yes,2021-10-13,2020-07-15,No,5,5,No,No,0
1240,Employee1240,LastName1240,30,Male,Operations,Operations Manager,Bachelor,3,96337,No,,2011-05-13,No,3,5,Yes,Yes,4
1241,Employee1241,LastName1241,63,Female,Marketing,Digital Marketing Specialist,Bachelor,6,112589,No,,2022-04-12,No,2,4,Yes,Yes,6
1242,Employee1242,LastName1242,31,Male,R&D,Principal Engineer,PhD,3,119897,No,,2013-03-05,No,3,4,No,Yes,0
1243,Employee1243,LastName1243,30,Female,IT,DevOps Engineer,Master,12,55769,No,,2021-11-07,Yes,4,1,No,No,10
1244,Employee1244,LastName1244,44,Male,Finance,Financial Analyst,Bachelor,12,97858,No,,2016-07-08,No,2,3,No,Yes,4
1245,Employee1245,LastName1245,64,Male,IT,DevOps Engineer,Master,3,112237,No,,2020-07-15,No,5,5,Yes,Yes,1
1246,Employee1246,LastName1246,57,Male,R&D,Principal Engineer,Master,17,124966,Yes,2023-04-06,2021-08-20,No,1,3,Yes,No,10
1247,Employee1247,LastName1247,40,Male,Marketing,Content Manager,Master,8,70471,No,,2014-08-04,No,5,3,No,Yes,6
1248,Employee1248,LastName1248,31,Male,Marketing,Digital Marketing Specialist,PhD,4,106138,Yes,2015-06-19,2012-01-08,No,1,5,Yes,Yes,3
1249,Employee1249,LastName1249,62,Male,Sales,Account Manager,PhD,7,87338,No,,2021-01-18,No,2,1,No,Yes,1
1250,Employee1250,LastName1250,42,Female,HR,Training Specialist,Master,13,147093,No,,2012-02-20,No,5,5,Yes,Yes,2
1251,Employee1251,LastName1251,23,Male,IT,Software Engineer,PhD,19,61765,No,,2012-05-24,No,5,5,Yes,Yes,6
1252,Employee1252,LastName1252,62,Female,R&D,Senior Research Scientist,Bachelor,16,126403,No,,2015-12-02,Yes,2,4,No,No,2
1253,Employee1253,LastName1253,41,Male,HR,Training Specialist,PhD,20,146170,No,,2011-08-04,No,5,3,Yes,No,3
1254,Employee1254,LastName1254,55,Female,IT,Full Stack Developer,Bachelor,16,67360,No,,2017-09-10,Yes,2,2,Yes,Yes,3
1255,Employee1255,LastName1255,43,Female,Finance,Financial Analyst,PhD,11,142781,Yes,2020-11-22,2019-05-20,No,3,2,No,Yes,5
1256,Employee1256,LastName1256,43,Male,Marketing,Digital Marketing Specialist,Master,8,148642,No,,2021-01-16,No,1,5,Yes,Yes,2
1257,Employee1257,LastName1257,24,Male,Finance,Accountant,Master,7,96195,No,,2011-03-30,No,4,5,Yes,Yes,6
1258,Employee1258,LastName1258,26,Female,IT,DevOps Engineer,Master,11,91634,Yes,2015-11-03,2014-10-10,Yes,1,4,Yes,No,9
1259,Employee1259,LastName1259,62,Female,HR,HR Specialist,PhD,16,72637,No,,2019-07-10,No,5,3,No,Yes,1
1260,Employee1260,LastName1260,57,Female,IT,DevOps Engineer,Master,1,76119,No,,2021-11-02,Yes,4,5,Yes,No,0
1261,Employee1261,LastName1261,63,Male,IT,Full Stack Developer,PhD,12,135959,Yes,2016-08-09,2012-10-13,No,1,5,Yes,No,9
1262,Employee1262,LastName1262,40,Male,Sales,Sales Manager,PhD,10,104389,No,,2022-11-16,No,3,5,Yes,No,9
1263,Employee1263,LastName1263,61,Female,Marketing,Brand Manager,PhD,19,129115,No,,2018-06-07,No,5,5,No,Yes,8
1264,Employee1264,LastName1264,56,Male,R&D,Principal Engineer,Master,12,119100,Yes,2028-05-30,2022-12-29,Yes,1,3,Yes,No,9
1265,Employee1265,LastName1265,33,Male,Sales,Sales Representative,Master,7,147305,No,,2012-06-06,No,2,4,No,Yes,6
1266,Employee1266,LastName1266,57,Male,Sales,Sales Manager,Master,16,145111,No,,2013-06-23,No,4,1,No,Yes,3
1267,Employee1267,LastName1267,55,Male,R&D,Research Director,PhD,20,63156,Yes,2018-09-27,2014-12-11,No,5,1,No,Yes,5
1268,Employee1268,LastName1268,31,Male,Finance,Financial Analyst,PhD,19,147770,No,,2023-09-07,No,2,4,No,Yes,6
1269,Employee1269,LastName1269,27,Female,Marketing,Brand Manager,Master,18,127621,No,,2018-07-30,No,1,2,Yes,No,6
1270,Employee1270,LastName1270,34,Male,HR,HR Manager,Master,17,70171,No,,2017-01-13,No,3,4,Yes,Yes,9
1271,Employee1271,LastName1271,54,Female,Operations,Supply Chain Manager,Master,9,143609,No,,2010-11-29,No,2,1,Yes,No,9
1272,Employee1272,LastName1272,26,Female,Finance,Senior Analyst,PhD,2,71484,No,,2012-08-14,No,1,1,Yes,No,0
1273,Employee1273,LastName1273,46,Male,HR,HR Coordinator,Bachelor,17,83408,No,,2011-04-04,No,5,1,No,Yes,7
1274,Employee1274,LastName1274,62,Male,Finance,Senior Analyst,PhD,17,98888,No,,2014-05-24,No,2,1,No,Yes,10
1275,Employee1275,LastName1275,23,Female,R&D,Principal Engineer,Bachelor,16,138626,Yes,2021-07-17,2019-11-19,No,4,2,No,No,10
1276,Employee1276,LastName1276,44,Male,IT,Backend Developer,PhD,1,107146,No,,2022-06-17,No,4,1,Yes,Yes,4
1277,Employee1277,LastName1277,55,Female,HR,HR Specialist,Bachelor,18,104489,Yes,2017-01-25,2015-11-23,No,2,1,Yes,No,5
1278,Employee1278,LastName1278,34,Male,Marketing,Marketing Specialist,Master,12,46394,Yes,2022-02-19,2019-01-01,No,2,2,Yes,Yes,9
1279,Employee1279,LastName1279,46,Male,IT,QA Engineer,PhD,4,86648,No,,2014-11-28,Yes,2,4,No,No,6
1280,Employee1280,LastName1280,35,Male,HR,Training Specialist,Master,15,85251,No,,2011-09-01,No,3,5,Yes,Yes,9
1281,Employee1281,LastName1281,31,Male,R&D,Senior Research Scientist,Master,13,82324,Yes,2021-04-05,2016-08-05,Yes,1,2,No,Yes,10
1282,Employee1282,LastName1282,47,Male,R&D,Principal Scientist,PhD,16,112291,Yes,2022-11-10,2021-12-25,No,2,2,Yes,Yes,2
1283,Employee1283,LastName1283,53,Male,Marketing,Marketing Specialist,PhD,19,70347,No,,2022-01-10,No,3,5,No,Yes,9
1284,Employee1284,LastName1284,53,Female,Sales,Account Manager,Bachelor,20,115694,No,,2019-10-28,No,2,1,Yes,No,6
1285,Employee1285,LastName1285,36,Female,HR,HR Manager,Master,19,147971,No,,2020-02-01,No,5,5,No,No,10
